,seller_id,seller_city,seller_state,distinct_prod,distinct_categories,delivery_avg,review_avg,total_orders,total_income,avg_price_month
2188,1906,franca,SP,4,1,-7.25,4.75,4,316.0,79.0
2189,1751,sao paulo,SP,8,1,-12.88,3.88,8,1027.9,128.49
2190,951,taboao da serra,SP,2,1,-5.0,5.0,2,199.8,99.9
2191,41,ribeirao pires,SP,9,2,-9.44,4.44,9,114.9,12.77
2192,1997,mirassol,SP,2,2,-6.0,5.0,2,424.9,212.45
2193,2313,curitiba,PR,7,1,-11.57,5.0,7,1043.0,149.0
2194,1975,florianopolis,SC,13,1,-19.0,4.23,13,392.75,30.21
2195,1876,jaragua,GO,5,3,-9.2,4.4,5,314.51,62.9
2196,2812,petropolis,RJ,4,1,-10.25,3.75,4,916.7,229.18
2197,125,contagem,MG,1,1,-17.0,5.0,1,69.99,69.99
2198,922,embu das artes,SP,1,1,,5.0,1,50.0,50.0
2199,719,campinas,SP,8,2,-9.0,4.75,8,2504.2,313.02
2200,1056,guarulhos,SP,10,2,-10.2,4.5,10,1298.0,129.8
2201,338,lambari,MG,2,1,-7.0,5.0,2,165.8,82.9
2202,2659,maringa,PR,5,2,-7.0,4.6,5,513.1,102.62
2203,1700,goioere,SP,3,1,-15.0,5.0,3,83.69999999999999,27.9
2204,2372,presidente prudente,SP,17,2,-23.71,3.94,17,11468.98,674.65
2205,841,claudio,MG,5,2,-17.4,4.4,5,250.41000000000003,50.08
2206,1653,santo andre,SP,3,1,-32.0,3.67,3,627.0,209.0
2207,1946,curitiba,PR,4,1,-6.25,4.5,4,176.2,44.05
2208,1692,sao paulo,SP,4,3,-6.5,2.0,4,990.5999999999999,247.65
2209,1695,sao caetano do sul,SP,3,1,-6.0,4.33,3,224.34,74.78
2210,3008,blumenau,SC,15,3,-13.67,2.93,15,1684.85,112.32
2211,92,belo horizonte,MG,11,1,-6.55,2.73,11,842.0,76.55
2212,943,sao paulo,SP,15,1,-13.78,2.47,15,2644.95,176.33
2213,3078,sao paulo,SP,11,2,-8.91,4.27,11,518.9,47.17
2214,2329,sao paulo,SP,3,2,-4.0,3.0,3,52.99,17.66
2215,61,sao paulo,SP,11,2,-5.0,5.0,11,626.9,56.99
2216,2933,araxa,MG,1,1,-13.0,5.0,1,189.99,189.99
2217,1545,guaruja,SP,4,2,-5.75,3.75,4,194.0,48.5
2218,785,domingos martins,ES,23,1,-8.96,4.65,23,937.9,40.78
2219,379,sao jose do rio preto,SP,16,2,-10.38,4.19,16,460.48999999999995,28.78
2220,2044,batatais,SP,1,1,-16.0,5.0,1,978.0,978.0
2221,767,vitoria,ES,12,2,-15.5,4.25,12,2302.0,191.83
2222,2599,rio de janeiro / rio de janeiro,RJ,4,1,-8.5,4.0,4,706.9,176.72
2223,113,belo horizonte,MG,1,1,-10.0,5.0,1,538.0,538.0
2224,2074,ribeirao preto,SP,4,1,-17.0,3.5,4,759.9,189.98
2225,818,marilia,SP,2,1,-13.0,2.0,2,94.8,47.4
2226,1462,sao paulo,SP,1,1,-12.0,5.0,1,6.5,6.5
2227,881,irati,PR,4,2,-7.0,4.0,4,512.0,128.0
2228,1565,valinhos,SP,5,2,-8.2,4.0,5,252.0,50.4
2229,895,carazinho,RS,2,2,-11.5,5.0,2,159.8,79.9
2230,1576,blumenau,SP,5,1,-8.4,4.8,5,199.5,39.9
2231,2810,bauru,SP,30,2,-9.5,4.47,30,2096.6,69.89
2232,1668,sao paulo,SP,3,1,-15.67,3.33,3,246.0,82.0
2233,976,santa rita do sapucai,MG,4,3,-10.5,4.25,4,245.6,61.4
2234,432,jundiai,SP,5,1,-9.8,2.4,5,6245.0,1249.0
2235,394,colombo,PR,1,1,,1.0,1,85.9,85.9
2236,289,sao paulo,SP,5,1,-3.0,3.8,5,419.0,83.8
2237,30,ibitinga,SP,4,1,-12.25,4.75,4,522.65,130.66
2238,1302,piracanjuba,GO,8,0,-10.75,4.38,8,1135.2,141.9
2239,2843,sao paulo,SP,3,1,-17.0,2.33,3,550.0,183.33
2240,1460,xaxim,SC,3,2,-13.67,3.0,3,610.0,203.33
2241,2835,sao paulo,SP,3,1,-6.0,5.0,3,51.0,17.0
2242,2731,sao paulo,SP,3,3,-19.0,2.67,3,6897.9,2299.3
2243,408,bandeirantes,PR,7,1,-12.0,5.0,7,749.6,107.09
2244,1282,curitiba,PR,7,2,-11.14,4.86,7,2478.3999999999996,354.06
2245,1339,rio de janeiro,RJ,12,1,-11.33,4.08,12,636.25,53.02
2246,1066,palhoca,SC,6,2,-11.67,3.83,6,1280.0,213.33
2247,1895,praia grande,SP,7,1,-5.86,5.0,7,544.97,77.85
2248,101,osasco,SP,5,1,-16.8,4.6,5,152.8,30.56
2249,2160,franca,SP,2,0,-17.5,2.5,2,117.8,58.9
2250,1613,amparo,SP,3,0,-4.33,5.0,3,487.0,162.33
2251,813,varginha,MG,1,1,-12.0,1.0,1,75.0,75.0
2252,439,sao bernardo do campo,SP,5,1,-3.67,3.0,5,769.0,153.8
2253,2845,londrina,PR,1,1,-7.0,5.0,1,309.0,309.0
2254,2257,curitiba,PR,1,1,-3.0,5.0,1,70.0,70.0
2255,987,sao paulo,SP,5,1,-10.8,4.8,5,265.3,53.06
2256,388,laguna,SP,6,1,-15.33,5.0,6,501.20000000000005,83.53
2257,1757,sao paulo,SP,5,1,-5.8,4.2,5,8119.95,1623.99
2258,1227,ipira,BA,1,1,-12.0,4.0,1,199.9,199.9
2259,1725,rio claro,SP,2,1,-26.0,3.5,2,250.0,125.0
2260,557,jaragua do sul,SC,1,1,-12.0,5.0,1,49.0,49.0
2261,152,sao paulo,SP,9,2,-6.44,4.89,9,1367.2,151.91
2262,759,itaquaquecetuba,SP,2,1,,2.0,2,84.0,42.0
2263,1796,curitiba,PR,3,1,-24.0,2.33,3,381.39,127.13
2264,1919,sao paulo,SP,2,1,-6.0,5.0,2,180.0,90.0
2265,457,franca,SP,4,2,-7.0,4.0,4,119.69999999999999,29.92
2266,1182,carapicuiba,SP,2,1,,1.0,2,130.0,65.0
2267,566,sao paulo,SP,4,2,-5.5,5.0,4,87.4,21.85
2268,2584,piracicaba,SP,2,1,-6.5,4.0,2,5598.0,2799.0
2269,821,santa rosa,RS,3,1,-5.0,5.0,3,107.0,35.67
2270,1882,montes claros,MG,2,1,,2.5,2,85.14,42.57
2271,450,guarulhos,SP,6,1,-5.0,5.0,6,209.6,34.93
2272,1978,cariacica,ES,1,1,-21.0,5.0,1,120.0,120.0
2273,1028,sao bernardo do campo,SP,10,2,-5.4,4.8,10,2240.0,224.0
2274,988,campinas,SP,5,1,-12.4,3.6,5,80.5,16.1
2275,1951,indaiatuba,SP,2,1,-6.0,5.0,2,448.9,224.45
2276,2288,imbituva,PR,8,2,-8.25,2.75,8,578.1999999999999,72.27
2277,1727,campinas,SP,17,2,-18.25,3.24,17,760.5,44.74
2278,1065,fortaleza,CE,3,1,-22.67,3.67,3,150.0,50.0
2279,2916,sao paulo,SP,14,1,-13.11,3.57,14,2561.96,183.0
2280,3026,sao paulo,SP,13,2,-9.23,4.62,13,2586.74,198.98
2281,1153,sao paulo,SP,6,4,-4.83,4.5,6,134.8,22.47
2282,1688,jaci,SP,3,2,-21.33,5.0,3,553.7,184.57
2283,1149,florianopolis,SC,1,1,,1.0,1,292.99,292.99
2284,2740,sao paulo,SP,1,1,,1.0,1,277.3,277.3
2285,1042,bauru,SP,17,5,-16.24,3.65,17,1913.62,112.57
2286,1372,sao paulo,SP,10,1,-12.8,4.5,10,585.0,58.5
2287,946,sao paulo,SP,6,1,-8.0,4.83,6,210.2,35.03
2288,2156,londrina,PR,13,1,-17.38,4.85,13,6850.0,526.92
2289,856,osvaldo cruz,SP,2,1,-25.0,5.0,2,290.26,145.13
2290,1963,maringa,PR,1,1,-9.0,5.0,1,41.52,41.52
2291,1542,sao paulo,SP,5,3,-5.0,4.4,5,147.89,29.58
2292,918,belo horizonte,MG,5,2,-6.2,4.4,5,1475.0,295.0
2293,303,itaipulandia,PR,1,1,-26.0,5.0,1,279.0,279.0
2294,2914,rio de janeiro,RJ,4,2,-8.0,2.75,4,1168.8,292.2
2295,317,rio do sul,SC,5,1,-8.2,2.0,5,1109.5,221.9
2296,2002,sumare,SP,1,1,-7.0,1.0,1,214.08,214.08
2297,98,sao paulo,SP,2,0,-9.0,4.0,2,51.8,25.9
2298,2598,londrina,SP,1,1,-14.0,5.0,1,1455.0,1455.0
2299,3022,santo andre,SP,1,1,-8.0,5.0,1,161.99,161.99
2300,972,campo grande,MS,6,2,-10.0,4.17,6,1002.35,167.06
2301,2457,avare,SP,1,1,-3.0,5.0,1,47.4,47.4
2302,1521,loanda,PR,8,2,-10.88,4.62,8,634.2,79.28
2303,72,mogi das cruzes,SP,7,2,-14.29,4.57,7,11016.0,1573.71
2304,2852,rio de janeiro,SP,3,2,-12.33,1.67,3,199.67000000000002,66.56
2305,384,guarapuava,PR,3,1,-13.33,5.0,3,763.1,254.37
2306,2299,piracicaba,SP,1,1,,2.0,1,27.9,27.9
2307,1156,santa terezinha de itaipu,PR,1,1,-8.0,5.0,1,445.9,445.9
2308,1341,rio claro,SP,12,2,-3.67,4.67,12,668.49,55.71
2309,864,sao paulo,SP,2,1,-7.0,3.0,2,2840.0,1420.0
2310,595,rio de janeiro,RJ,2,1,-5.0,5.0,2,1820.0,910.0
2311,592,foz do iguacu,PR,2,2,-12.5,4.0,2,699.98,349.99
2312,430,serra redonda,PB,1,1,-12.0,5.0,1,355.0,355.0
2313,820,sao paulo,SP,3,1,-4.0,4.67,3,252.8,84.27
2314,1061,sao jose dos campos,SP,3,1,-7.67,5.0,3,89.69999999999999,29.9
2315,1869,sao paulo,SP,2,1,-3.5,4.5,2,159.8,79.9
2316,2903,osasco,SP,11,2,-8.82,4.73,11,951.7,86.52
2317,1230,diadema,SP,5,1,-6.8,5.0,5,217.7,43.54
2318,2380,neopolis,SE,5,1,-12.6,3.2,5,509.5,101.9
2319,1662,belo horizont,MG,1,1,-16.0,5.0,1,178.9,178.9
2320,717,contagem,MG,9,1,-8.78,4.22,9,1899.55,211.06
2321,2755,sao carlos,SP,3,1,-8.33,4.0,3,452.88,150.96
2322,2786,belo horizonte,MG,1,1,-13.0,5.0,1,20.0,20.0
2323,1147,vitoria,ES,1,1,-17.0,5.0,1,200.0,200.0
2324,1363,barretos,SP,5,1,-32.6,4.2,5,1569.8400000000001,313.97
2325,2548,nova odessa,SP,1,1,-3.0,4.0,1,54.3,54.3
2326,1886,sao paulo,SP,6,2,-26.8,4.5,6,1507.6,251.27
2327,117,sao paulo,SP,2,1,-18.0,5.0,2,38.9,19.45
2328,2779,sao paulo,SP,1,1,-6.0,5.0,1,20.9,20.9
2329,3011,lorena,SP,5,1,-19.0,3.0,5,1212.0,242.4
2330,2816,sao paulo,SP,1,1,-11.0,4.0,1,119.9,119.9
2331,1295,porto alegre,RS,1,1,-12.0,5.0,1,1699.0,1699.0
2332,2378,santana de parnaiba,SP,8,4,-14.57,3.75,8,819.92,102.49
2333,1684,londrina,PR,7,1,-9.43,2.71,7,300.0,42.86
2334,2187,sao paulo,SP,8,2,-7.5,4.88,8,352.84,44.1
2335,96,sao paulo,SP,2,2,-11.5,2.5,2,722.4,361.2
2336,2350,porto alegre,RS,2,1,-10.0,5.0,2,175.98,87.99
2337,849,canoas,RS,1,1,-22.0,2.0,1,1099.0,1099.0
2338,694,belo horizonte,MG,6,1,-9.83,3.5,6,312.0,52.0
2339,327,sao carlos,SP,3,1,-6.67,4.33,3,183.0,61.0
2340,1655,guaimbe,SP,2,1,-7.0,5.0,2,59.98,29.99
2341,126,sao paulo,SP,2,1,-6.0,5.0,2,462.0,231.0
2342,978,braganca paulista,SP,2,1,-36.0,1.0,2,335.98,167.99
2343,2528,sao paulo,SP,9,1,-12.44,4.11,9,990.0,110.0
2344,2238,blumenau,SC,3,1,-7.0,4.0,3,477.0,159.0
2345,1729,sao roque,SP,10,2,-7.8,2.5,10,645.0,64.5
2346,11,sao paulo,SP,2,1,-9.5,4.5,2,1416.0,708.0
2347,1035,guarulhos,SP,3,1,-11.33,4.67,3,404.0,134.67
2348,772,francisco beltrao,PR,2,1,-7.0,5.0,2,117.8,58.9
2349,2939,alvares machado,SP,6,2,-8.0,4.0,6,148.59,24.76
2350,304,gaspar,SC,1,1,-14.0,4.0,1,139.9,139.9
2351,823,canoas,RS,3,2,-9.0,4.67,3,129.79,43.26
2352,2137,florianopolis,SC,2,2,-13.0,4.0,2,648.0,324.0
2353,2392,imbe,RS,10,1,-21.7,3.9,10,3608.25,360.82
2354,599,piracicaba,SP,1,1,,1.0,1,45.0,45.0
2355,2006,sao paulo,SP,3,2,-8.67,4.33,3,805.6500000000001,268.55
2356,1855,campo largo,PR,6,1,-19.0,3.83,6,460.0,76.67
2357,3025,tres coroas,RS,1,1,-23.0,4.0,1,139.9,139.9
2358,1825,palotina,PR,1,1,-4.0,5.0,1,9.99,9.99
2359,1839,erechim,RS,2,1,-15.0,3.0,2,450.0,225.0
2360,251,rio de janeiro,RJ,3,1,,1.0,3,86.69999999999999,28.9
2361,1054,sao bernardo do campo,SP,1,1,,1.0,1,62.45,62.45
2362,2146,armacao dos buzios,RJ,1,1,-13.0,5.0,1,14.9,14.9
2363,921,belo horizonte,MG,2,1,,2.0,2,278.0,139.0
2364,3001,ribeirao preto,SP,3,1,-11.0,5.0,3,219.8,73.27
2365,169,porto ferreira,SP,3,2,-22.0,2.67,3,84.35,28.12
2366,3072,niteroi,RJ,1,1,-8.0,4.0,1,39.9,39.9
2367,766,caieiras,SP,4,1,,1.0,4,463.96,115.99
2368,777,imigrante,RS,1,1,-6.0,5.0,1,48.9,48.9
2369,2460,barueri,SP,1,1,-11.0,5.0,1,34.99,34.99
2370,998,sao carlos,SP,8,1,-10.88,4.12,8,783.1,97.89
2371,1904,birigui,SP,8,1,-19.38,3.25,8,759.2,94.9
2372,363,itatiba,SP,5,3,-7.8,3.8,5,359.7,71.94
2373,2500,rio de janeiro,RJ,1,1,-5.0,5.0,1,158.0,158.0
2374,1948,sao jose dos pinhais,PR,7,1,,1.0,7,258.3,36.9
2375,2675,sao paulo,SP,2,1,-7.5,3.5,2,205.75,102.88
2376,2800,votuporanga,SP,2,1,-11.5,5.0,2,251.6,125.8
2377,2256,sao joao da boa vista,SP,2,1,-6.5,5.0,2,287.0,143.5
2378,1503,francisco beltrao,PR,1,1,-8.0,5.0,1,94.49,94.49
2379,2945,caxias do sul,SP,2,1,-8.0,5.0,2,289.8,144.9
2380,3077,sao paulo,SP,2,0,-11.5,5.0,2,537.9,268.95
2381,350,belo horizonte,MG,1,1,-8.0,5.0,1,59.0,59.0
2382,383,porto ferreira,SP,2,2,-8.5,4.5,2,219.8,109.9
2383,2836,diadema,SP,1,1,-8.0,5.0,1,22.3,22.3
2384,2735,sao paulo,SP,3,1,-8.33,3.33,3,135.7,45.23
2385,420,sao paulo,SP,7,1,-7.71,5.0,7,183.0,26.14
2386,2900,catanduva,SP,1,1,-22.0,4.0,1,21.9,21.9
2387,404,itaquaquecetuba,SP,2,1,-9.5,4.5,2,259.9,129.95
2388,2082,caxias do sul,RS,10,1,-13.1,4.8,10,358.6,35.86
2389,2963,sao jose do rio preto,SP,3,1,,2.33,3,387.0,129.0
2390,3083,americana,SP,15,2,-8.8,4.87,15,884.3,58.95
2391,93,sao paulo,SP,10,1,-7.1,4.8,10,349.3,34.93
2392,2960,soledade,RS,2,1,-25.0,1.0,2,578.0,289.0
2393,475,caxias do sul,RS,1,1,-5.0,5.0,1,1009.9,1009.9
2394,857,sao paulo,SP,3,2,-22.33,4.0,3,307.0,102.33
2395,266,sp,SP,1,1,-10.0,5.0,1,41.76,41.76
2396,2676,campos novos,SC,1,1,-19.0,5.0,1,174.0,174.0
2397,794,goiania,GO,3,2,-22.0,1.0,3,49.6,16.53
2398,2716,mogi guacu,SP,1,1,-9.0,5.0,1,199.0,199.0
2399,494,brasilia,DF,2,1,-40.0,1.0,2,199.8,99.9
2400,2352,sao paluo,SP,9,1,-17.25,4.0,9,5279.91,586.66
2401,2040,limeira,SP,3,1,-10.0,3.67,3,210.0,70.0
2402,1602,sao paulo,SP,1,1,-5.0,5.0,1,18.9,18.9
2403,2635,sbc,SP,1,1,,3.0,1,730.0,730.0
2404,622,cascavael,PR,1,1,-6.0,4.0,1,21.99,21.99
2405,1898,caxias do sul,RS,7,2,-10.86,4.43,7,366.5,52.36
2406,844,pedro leopoldo,MG,3,1,-14.33,4.67,3,182.70000000000002,60.9
2407,314,piracicaba,SP,1,1,-13.0,1.0,1,699.42,699.42
2408,2600,atibaia,SP,3,0,-6.33,4.33,3,38.67,12.89
2409,1918,sao paulo,SP,4,1,-7.0,4.75,4,749.6,187.4
2410,2793,aracatuba,SP,8,1,-32.88,3.62,8,237.29999999999998,29.66
2411,701,barueri,SP,4,3,-7.25,4.75,4,599.6,149.9
2412,2461,rio claro,SP,2,1,-20.0,3.0,2,234.0,117.0
2413,637,sao caetano do sul,SP,2,1,-15.0,3.0,2,299.8,149.9
2414,1861,macae,RJ,1,1,-10.0,4.0,1,21.6,21.6
2415,669,rio de janeiro,RN,2,1,-5.0,5.0,2,52.0,26.0
2416,809,barro alto,BA,1,1,-25.0,5.0,1,23.9,23.9
2417,67,sao paulo,SP,2,2,-4.5,5.0,2,74.99000000000001,37.5
2418,297,sao paulo,SP,2,1,,1.0,2,380.0,190.0
2419,1815,sao paulo,SP,1,1,-21.0,1.0,1,146.99,146.99
2420,1380,sete lagoas,MG,5,1,-17.8,4.6,5,1588.3,317.66
2421,613,joinville,SC,10,3,-9.3,4.6,10,165.0,16.5
2422,1391,sao paulo / sao paulo,SP,17,2,-8.35,4.53,17,1018.3,59.9
2423,2305,rio de janeiro,RJ,12,3,-11.33,3.08,12,922.8000000000001,76.9
2424,1206,sao paulo,SP,3,1,-17.0,3.0,3,105.15,35.05
2425,2374,fortaleza,CE,12,2,-21.33,4.0,12,959.2,79.93
2426,2534,curitiba,PR,1,1,-34.0,4.0,1,119.9,119.9
2427,2971,rio de janeiro,RJ,3,1,-28.0,3.67,3,1059.9,353.3
2428,448,jaci,SP,1,1,-8.0,5.0,1,495.0,495.0
2429,1019,indaiatuba,SP,10,1,-6.6,5.0,10,1662.15,166.22
2430,1967,sao jose do rio preto,SP,2,1,,1.0,2,798.0,399.0
2431,949,embu das artes,SP,2,1,-7.5,4.5,2,1282.0,641.0
2432,1661,bom jesus dos perdoes,SP,2,1,,1.0,2,141.8,70.9
2433,2041,ponta grossa,PR,3,1,-9.33,4.33,3,74.69999999999999,24.9
2434,2489,birigui,SP,1,1,-9.0,5.0,1,79.9,79.9
2435,1777,maringa,PR,1,1,-12.0,5.0,1,49.9,49.9
2436,760,curitiba,PR,1,1,-6.0,4.0,1,209.0,209.0
2437,2072,sao paulo,SP,1,1,,1.0,1,110.25,110.25
2438,731,fortaleza,CE,1,1,-53.0,1.0,1,59.47,59.47
2439,1194,serra,ES,3,3,,1.0,3,154.97,51.66
2440,2121,cascavel,PR,2,1,-15.5,4.5,2,560.0,280.0
2441,2285,lencois paulista,SP,5,2,-12.0,3.8,5,259.5,51.9
2442,615,condor,RS,1,1,-7.0,4.0,1,24.9,24.9
2443,318,sao paulo,SP,11,1,-15.82,4.36,11,2636.74,239.7
2444,382,curitiba,PR,12,1,-9.58,4.5,12,604.9,50.41
2445,2700,osasco,SP,1,1,-2.0,4.0,1,149.0,149.0
2446,182,pedrinhas paulista,SP,3,1,-8.67,4.0,3,195.74,65.25
2447,275,belo horizonte,MG,2,2,-8.0,4.0,2,69.8,34.9
2448,3062,caratinga,MG,3,1,-14.33,4.0,3,391.15,130.38
2449,2414,belo horizonte,MG,4,2,-25.0,2.5,4,457.69,114.42
2450,2325,sao paulo sp,SP,1,1,-29.0,3.0,1,390.0,390.0
2451,2558,sao paulo,SP,2,1,-4.0,5.0,2,141.0,70.5
2452,2632,igrejinha,RS,6,1,-11.33,4.33,6,596.96,99.49
2453,940,guaruja,SP,3,1,-6.33,3.67,3,684.0,228.0
2454,1104,petropolis,RJ,1,1,,1.0,1,48.9,48.9
2455,1523,bauru,SP,1,0,-5.0,5.0,1,109.0,109.0
2456,2025,mandaguari,PR,4,1,-18.0,5.0,4,1716.0,429.0
2457,339,sao paulo,SP,5,1,-7.8,5.0,5,825.0,165.0
2458,1841,cravinhos,SP,3,1,-2.0,1.0,3,138.60000000000002,46.2
2459,1308,sao paulo,SP,3,0,-8.0,3.67,3,269.0,89.67
2460,2203,sao bernardo do campo,SP,11,1,-5.45,4.73,11,1399.62,127.24
2461,804,sao paulo,SP,3,1,-5.0,2.33,3,1151.0,383.67
2462,977,rio do oeste,SC,3,1,-8.0,4.0,3,79.69999999999999,26.57
2463,2337,rio de janeiro,RJ,1,1,-7.0,4.0,1,59.9,59.9
2464,936,sao paulo,SP,6,1,-19.67,1.67,6,570.0,95.0
2465,2746,arapongas,PR,3,2,-11.0,2.33,3,387.0,129.0
2466,2296,sao paulo,SP,2,1,-10.0,3.0,2,33.8,16.9
2467,91,sorocaba,SP,6,1,-8.0,4.67,6,106.80000000000001,17.8
2468,451,catanduva,SP,5,2,-7.8,4.4,5,1281.59,256.32
2469,2896,tubarao,SC,1,1,,1.0,1,1199.0,1199.0
2470,1008,triunfo,RS,3,2,-11.67,5.0,3,261.70000000000005,87.23
2471,984,dois corregos,SP,6,1,-13.5,4.33,6,351.7,58.62
2472,55,lajeado,RS,1,1,-4.0,5.0,1,289.49,289.49
2473,1089,campinas,SP,2,1,-5.0,5.0,2,139.8,69.9
2474,2880,bauru,SP,4,2,-10.25,4.5,4,185.70000000000002,46.42
2475,1475,campinas,SP,3,1,-10.0,3.67,3,146.01,48.67
2476,1999,blumenau,SC,9,2,-10.78,4.89,9,1281.5,142.39
2477,687,aguas claras df,SP,1,1,-7.0,1.0,1,35.0,35.0
2478,1935,rio de janeiro,RJ,2,1,,1.0,2,27.98,13.99
2479,1965,santana de parnaiba,SP,4,2,-9.75,3.0,4,385.0,96.25
2480,1146,sao paulo,SP,1,1,-8.0,5.0,1,1322.64,1322.64
2481,810,porto alegre,RS,5,2,-9.6,4.8,5,2349.0,469.8
2482,867,diadema,SP,2,1,-6.0,5.0,2,76.0,38.0
2483,1740,porto alegre,RS,2,1,-24.5,3.0,2,133.8,66.9
2484,1425,sao carlos,SP,2,1,-7.0,5.0,2,398.0,199.0
2485,726,jacarei,SP,2,1,-17.0,4.0,2,12.0,6.0
2486,1669,taboao da serra,SP,1,1,,1.0,1,130.0,130.0
2487,1562,sao paulo,SP,2,1,-11.0,3.0,2,84.0,42.0
2488,1805,uberlandia,MG,1,1,-7.0,2.0,1,180.0,180.0
2489,1287,sao sebastiao da grama/sp,SP,1,1,-4.0,5.0,1,61.9,61.9
2490,2838,salvador,BA,2,1,-8.0,3.0,2,64.0,32.0
2491,2210,passos,MG,1,0,-15.0,3.0,1,86.5,86.5
2492,608,rio de janeiro,RJ,4,1,-6.5,5.0,4,213.2,53.3
2493,882,lagoa da prata,MG,3,1,-12.67,5.0,3,143.7,47.9
2494,1073,capivari,SP,8,1,-9.5,4.75,8,178.68,22.34
2495,591,praia grande,SP,1,1,-14.0,5.0,1,199.99,199.99
2496,3009,ferraz de vasconcelos,SP,1,1,,4.0,1,125.9,125.9
2497,1616,francisco beltrao,PR,2,1,-5.0,5.0,2,134.9,67.45
2498,2893,sao paulo,SP,1,1,-13.0,4.0,1,299.0,299.0
2499,2440,paulinia,SP,14,3,-19.58,3.36,14,248.6,17.76
2500,1530,picarras,SC,4,1,-10.25,4.5,4,759.0,189.75
2501,2688,jaragua do sul,SC,2,1,-5.5,4.5,2,84.0,42.0
2502,2071,sao paulo,SP,1,0,,1.0,1,49.6,49.6
2503,3049,votorantim,SP,4,1,-6.5,5.0,4,118.69999999999999,29.67
2504,1768,porto alegre,RS,5,2,-16.0,4.4,5,1904.0,380.8
2505,1687,sao  jose dos pinhais,PR,2,1,-10.0,5.0,2,1598.0,799.0
2506,523,castro pires,MG,1,1,-7.0,5.0,1,334.99,334.99
2507,1650,palhoca,SC,7,2,-8.43,4.71,7,409.75,58.54
2508,1312,sao paulo,SP,5,1,-16.6,3.0,5,8070.0,1614.0
2509,2424,sao bernardo do campo,SP,2,1,,1.0,2,75.0,37.5
2510,221,sao paulo,SP,6,1,-9.83,2.17,6,2570.5,428.42
2511,180,franca,SP,4,2,-14.5,3.75,4,369.81,92.45
2512,2087,santa terezinha de goias,GO,9,1,-9.67,3.22,9,302.1,33.57
2513,2794,barueri,SP,5,1,-20.8,4.8,5,484.0,96.8
2514,2016,jarinu,SP,1,1,-8.0,5.0,1,14.63,14.63
2515,675,curitiba,PR,1,1,-7.0,5.0,1,24.99,24.99
2516,2388,atibaia,SP,1,1,-5.0,4.0,1,319.0,319.0
2517,874,sao bernardo do campo,SP,1,1,-7.0,5.0,1,149.9,149.9
2518,1012,itapetininga,SP,2,1,-16.0,4.5,2,159.98,79.99
2519,846,dores de campos,MG,1,0,-18.0,5.0,1,75.0,75.0
2520,286,maua,SP,3,2,-9.0,4.67,3,359.70000000000005,119.9
2521,44,uberlandia,MG,3,1,-20.67,4.33,3,359.70000000000005,119.9
2522,1789,palhoca,SC,7,1,-7.0,3.71,7,968.6999999999999,138.39
2523,224,caxias do sul,RS,6,2,-9.5,3.5,6,798.0,133.0
2524,1533,garca,SP,4,1,-8.0,3.75,4,126.0,31.5
2525,2769,brusque,SC,5,2,-20.0,4.2,5,2908.0,581.6
2526,2364,apucarana,PR,3,2,-12.33,5.0,3,407.81,135.94
2527,2609,sao paulo,SP,4,2,-13.5,3.5,4,74.6,18.65
2528,209,sao paulo,SP,5,2,-9.6,3.6,5,802.89,160.58
2529,1268,formiga,MG,7,3,-4.86,4.71,7,666.9,95.27
2530,1949,jundiai,SP,1,1,-17.0,5.0,1,1658.83,1658.83
2531,2532,pato branco,PR,1,1,,2.0,1,49.7,49.7
2532,2298,sao paulo,SP,3,1,-16.67,3.67,3,179.7,59.9
2533,1141,sao paulo,SP,8,0,-28.29,3.88,8,15232.0,1904.0
2534,503,porto alegre,RS,2,1,-8.5,4.5,2,94.0,47.0
2535,2494,juiz de fora,MG,5,1,-16.4,3.8,5,1915.0,383.0
2536,1746,cacador,SC,2,1,-12.0,4.5,2,119.8,59.9
2537,2587,artur nogueira,SP,3,1,,1.0,3,488.8,162.93
2538,1488,curitiba,PR,1,1,-27.0,4.0,1,343.0,343.0
2539,49,osasco,SP,5,1,-8.6,5.0,5,173.13,34.63
2540,2182,ribeirao preto,SP,2,1,-14.0,5.0,2,170.0,85.0
2541,1340,sao paulo,SP,6,1,-3.5,4.83,6,522.0,87.0
2542,2157,ribeirao preto,SP,3,1,-7.0,5.0,3,61.47,20.49
2543,234,santos,SP,16,1,-14.94,4.81,16,772.7,48.29
2544,1316,franca,SP,5,1,-7.4,5.0,5,538.8,107.76
2545,1782,valinhos,SP,3,2,-6.33,4.33,3,79.69999999999999,26.57
2546,1534,sao paulo,SP,2,1,-3.0,2.0,2,39.8,19.9
2547,129,sao paulo,SP,11,1,-6.73,2.82,11,815.62,74.15
2548,1430,sao paulo,SP,4,2,-13.75,4.0,4,776.0,194.0
2549,2596,guiricema,MG,4,1,-13.0,3.5,4,368.6,92.15
2550,2510,rio de janeiro \rio de janeiro,RJ,6,2,-7.5,5.0,6,384.6,64.1
2551,2573,garopaba,SC,4,1,-10.5,5.0,4,75.0,18.75
2552,1791,londrina,PR,4,3,-5.0,5.0,4,209.4,52.35
2553,399,osasco,SP,4,1,-14.33,3.75,4,99.96,24.99
2554,1566,rio claro,SP,6,2,-4.67,4.83,6,1309.94,218.32
2555,429,robeirao preto,SP,2,1,-14.0,4.5,2,60.0,30.0
